Time,Status,Pressure,Temperature,BMP Altitude,Max Altitude,Accel_X,Accel_Y,Accel_Z,Rotation_X,Rotation_Y,Rotation_Z,Latitude,Longitude,GPS Altitude,Voltage
45812,0,92251.46875,27.510000228881836,784.380126953125,2338.76904296875,-0.06224924325942993,-0.3016694188117981,10.769119262695312,4.79888916015625,-0.11444091796875,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
45922,0,92253.578125,27.520000457763672,784.1898803710938,2338.76904296875,-0.047884032130241394,-0.3064578175544739,10.759542465209961,4.66156005859375,-0.030517578125,-0.93841552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
46032,0,92250.7890625,27.510000228881836,784.44091796875,2338.76904296875,-0.038307227194309235,-0.33039984107017517,10.764330863952637,4.73785400390625,0.030517578125,-0.93841552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
46142,0,92251.1484375,27.510000228881836,784.4092407226562,2338.76904296875,-0.06224924325942993,-0.2968810200691223,10.759542465209961,4.791259765625,0.0457763671875,-0.89263916015625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
46252,0,92251.796875,27.5,784.35107421875,2338.76904296875,-0.06703764945268631,-0.325611412525177,10.740388870239258,4.730224609375,0.06866455078125,-0.946044921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
46362,0,92251.109375,27.5,784.411865234375,2338.76904296875,-0.05746084079146385,-0.325611412525177,10.78348445892334,4.791259765625,0.12969970703125,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
46472,0,92247.6875,27.5,784.7183837890625,2338.76904296875,-0.06224924325942993,-0.3208230137825012,10.72602367401123,4.78363037109375,-0.1678466796875,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
46582,0,92252.84375,27.510000228881836,784.2559814453125,2338.76904296875,-0.07182604819536209,-0.3016694188117981,10.716446876525879,4.791259765625,-0.0457763671875,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
46692,0,92249.34375,27.5,784.5703735351562,2338.76904296875,-0.06224924325942993,-0.3208230137825012,10.711658477783203,4.76837158203125,0.05340576171875,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
46802,0,92252.1171875,27.5,784.322021484375,2338.76904296875,-0.038307227194309235,-0.31603461503982544,10.74996566772461,4.76837158203125,0.00762939453125,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
46912,0,92249.0546875,27.5,784.5968017578125,2338.76904296875,-0.05746084079146385,-0.33997663855552673,10.764330863952637,4.7454833984375,-0.0152587890625,-0.87738037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
47022,0,92249.375,27.5,784.5677490234375,2338.76904296875,-0.06224924325942993,-0.363918662071228,10.778696060180664,4.73785400390625,-0.05340576171875,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
47132,0,92248.015625,27.5,784.6892700195312,2338.76904296875,-0.07182604819536209,-0.3543418347835541,10.706870079040527,4.7760009765625,0.02288818359375,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
47242,0,92246.9609375,27.5,784.784423828125,2338.76904296875,-0.047884032130241394,-0.29209259152412415,10.778696060180664,4.7149658203125,-0.030517578125,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
47352,0,92250.390625,27.5,784.4752807617188,2338.76904296875,-0.06224924325942993,-0.3064578175544739,10.764330863952637,4.73785400390625,0.00762939453125,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
47462,0,92252.4453125,27.5,784.29296875,2338.76904296875,-0.06703764945268631,-0.325611412525177,10.759542465209961,4.70733642578125,-0.06103515625,-1.129150390625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
47572,0,92252.484375,27.5,784.2876586914062,2338.76904296875,-0.047884032130241394,-0.3016694188117981,10.730812072753906,4.64630126953125,-0.0762939453125,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
47682,0,92251.3984375,27.5,784.3854370117188,2338.76904296875,-0.038307227194309235,-0.2968810200691223,10.793061256408691,4.81414794921875,-0.03814697265625,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
47792,0,92248.296875,27.489999771118164,784.66552734375,2338.76904296875,-0.06224924325942993,-0.325611412525177,10.735600471496582,4.7454833984375,-0.05340576171875,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.171999931335449
47902,0,92248.578125,27.489999771118164,784.6390991210938,2338.76904296875,-0.05267243832349777,-0.3016694188117981,10.72602367401123,4.70733642578125,0.091552734375,-0.946044921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
48012,0,92248.265625,27.489999771118164,784.6681518554688,2338.76904296875,-0.06703764945268631,-0.29209259152412415,10.754754066467285,4.70733642578125,-0.08392333984375,-0.9002685546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
48122,0,92251.109375,27.5,784.411865234375,2338.76904296875,-0.07661445438861847,-0.3064578175544739,10.78348445892334,4.70733642578125,-0.1678466796875,-1.07574462890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
48232,0,92248.6171875,27.489999771118164,784.636474609375,2338.76904296875,-0.06224924325942993,-0.33997663855552673,10.745177268981934,4.7149658203125,-0.0152587890625,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
48342,0,92249.59375,27.479999542236328,784.5492553710938,2338.76904296875,-0.028730420395731926,-0.31124621629714966,10.697293281555176,4.7760009765625,-0.030517578125,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
48452,0,92254.7890625,27.489999771118164,784.08154296875,2338.76904296875,-0.06224924325942993,-0.325611412525177,10.74996566772461,4.7454833984375,0.091552734375,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
48562,0,92251.328125,27.489999771118164,784.3933715820312,2338.76904296875,-0.06224924325942993,-0.3016694188117981,10.72602367401123,4.82177734375,-0.091552734375,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
48672,0,92247.8984375,27.489999771118164,784.6998901367188,2338.76904296875,-0.07661445438861847,-0.31603461503982544,10.754754066467285,4.78363037109375,-0.00762939453125,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
48782,0,92249.921875,27.479999542236328,784.5175170898438,2338.76904296875,-0.047884032130241394,-0.33518823981285095,10.78348445892334,4.8675537109375,-0.05340576171875,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
48892,0,92248.9453125,27.489999771118164,784.6073608398438,2338.76904296875,-0.043095629662275314,-0.33518823981285095,10.807426452636719,4.7760009765625,-0.02288818359375,-1.04522705078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
49002,0,92249.234375,27.479999542236328,784.5809326171875,2338.76904296875,-0.05746084079146385,-0.29209259152412415,10.716446876525879,4.791259765625,-0.18310546875,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
49112,0,92251.96875,27.479999542236328,784.335205078125,2338.76904296875,-0.05267243832349777,-0.31603461503982544,10.754754066467285,4.78363037109375,0.0,-1.0528564453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
49222,0,92250.953125,27.479999542236328,784.425048828125,2338.76904296875,-0.038307227194309235,-0.31603461503982544,10.745177268981934,4.72259521484375,0.08392333984375,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.170000076293945
49332,0,92247.8125,27.469999313354492,784.707763671875,2338.76904296875,-0.047884032130241394,-0.28730419278144836,10.721235275268555,4.79888916015625,-0.1220703125,-1.04522705078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
49442,0,92249.546875,27.469999313354492,784.5518798828125,2338.76904296875,-0.019153613597154617,-0.33039984107017517,10.74996566772461,4.7454833984375,-0.1068115234375,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
49552,0,92252.609375,27.469999313354492,784.277099609375,2338.76904296875,-0.10534487664699554,-0.31124621629714966,10.764330863952637,4.8370361328125,0.08392333984375,-1.03759765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
49662,0,92247.421875,27.459999084472656,784.7421264648438,2338.76904296875,-0.038307227194309235,-0.3064578175544739,10.78348445892334,4.730224609375,0.0152587890625,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
49772,0,92250.515625,27.469999313354492,784.4647216796875,2338.76904296875,-0.038307227194309235,-0.3064578175544739,10.740388870239258,4.7760009765625,-0.06103515625,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
49882,0,92250.1953125,27.469999313354492,784.4937744140625,2338.76904296875,-0.05746084079146385,-0.31603461503982544,10.754754066467285,4.78363037109375,-0.03814697265625,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
49992,0,92251.5625,27.469999313354492,784.3721923828125,2338.76904296875,-0.05267243832349777,-0.33039984107017517,10.735600471496582,4.730224609375,-0.08392333984375,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
50102,0,92252.25,27.469999313354492,784.3087768554688,2338.76904296875,-0.028730420395731926,-0.3016694188117981,10.759542465209961,4.75311279296875,-0.16021728515625,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
50212,0,92252.2109375,27.459999084472656,784.3140869140625,2338.76904296875,-0.033518824726343155,-0.3543418347835541,10.759542465209961,4.76837158203125,-0.02288818359375,-0.89263916015625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
50322,0,92253.6171875,27.469999313354492,784.187255859375,2338.76904296875,-0.033518824726343155,-0.2968810200691223,10.745177268981934,4.79888916015625,-0.0152587890625,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
50432,0,92248.7890625,27.459999084472656,784.62060546875,2338.76904296875,-0.05267243832349777,-0.3016694188117981,10.682928085327148,4.7454833984375,-0.0152587890625,-1.0528564453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
50542,0,92250.8046875,27.459999084472656,784.4382934570312,2338.76904296875,-0.06703764945268631,-0.31603461503982544,10.754754066467285,4.87518310546875,-0.091552734375,-1.03759765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
50652,0,92252.890625,27.459999084472656,784.2506713867188,2338.76904296875,-0.08619125932455063,-0.3208230137825012,10.826580047607422,4.8370361328125,-0.0457763671875,-1.10626220703125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
50762,0,92252.5390625,27.459999084472656,784.2824096679688,2338.76904296875,-0.038307227194309235,-0.31124621629714966,10.759542465209961,4.81414794921875,0.0457763671875,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
50872,0,92251.171875,27.459999084472656,784.4065551757812,2338.76904296875,-0.043095629662275314,-0.33039984107017517,10.74996566772461,4.7149658203125,-0.06103515625,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
50982,0,92248.0625,27.459999084472656,784.6866455078125,2338.76904296875,-0.043095629662275314,-0.325611412525177,10.802638053894043,4.81414794921875,-0.0457763671875,-1.13677978515625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
51092,0,92249.1484375,27.469999313354492,784.5888671875,2338.76904296875,-0.043095629662275314,-0.3208230137825012,10.721235275268555,4.6234130859375,-0.05340576171875,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.1579999923706055
51202,0,92249.4375,27.459999084472656,784.5624389648438,2338.76904296875,-0.07661445438861847,-0.3016694188117981,10.754754066467285,4.78363037109375,0.00762939453125,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
51312,0,92248.4609375,27.469999313354492,784.649658203125,2338.76904296875,-0.038307227194309235,-0.33039984107017517,10.735600471496582,4.6844482421875,0.0457763671875,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
51422,0,92249.765625,27.459999084472656,784.5333862304688,2338.76904296875,-0.038307227194309235,-0.272938996553421,10.778696060180664,4.85992431640625,0.06866455078125,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
51532,0,92248.703125,27.450000762939453,784.6285400390625,2338.76904296875,-0.047884032130241394,-0.2825157940387726,10.745177268981934,4.69207763671875,-0.0152587890625,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
51642,0,92249.71875,27.450000762939453,784.5360107421875,2338.76904296875,-0.038307227194309235,-0.33997663855552673,10.764330863952637,4.791259765625,-0.05340576171875,-0.8392333984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
51752,0,92250.40625,27.450000762939453,784.4752807617188,2338.76904296875,-0.05267243832349777,-0.33039984107017517,10.764330863952637,4.7607421875,0.02288818359375,-1.0528564453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
51862,0,92248.3515625,27.450000762939453,784.6602172851562,2338.76904296875,-0.033518824726343155,-0.33039984107017517,10.759542465209961,4.7760009765625,-0.1220703125,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
51972,0,92250.7578125,27.450000762939453,784.4435424804688,2338.76904296875,-0.07661445438861847,-0.31603461503982544,10.754754066467285,4.69207763671875,-0.0152587890625,-0.86212158203125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
52082,0,92247.328125,27.450000762939453,784.752685546875,2338.76904296875,0.004788403399288654,-0.33039984107017517,10.754754066467285,4.70733642578125,-0.03814697265625,-0.91552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
52192,0,92252.4609375,27.450000762939453,784.290283203125,2338.76904296875,-0.028730420395731926,-0.31124621629714966,10.773907661437988,4.6539306640625,0.14495849609375,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
52302,0,92251.078125,27.450000762939453,784.4144897460938,2338.76904296875,-0.009576806798577309,-0.3447650372982025,10.745177268981934,4.7149658203125,-0.0152587890625,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
52412,0,92253.5,27.450000762939453,784.1978149414062,2338.76904296875,-0.07182604819536209,-0.28730419278144836,10.745177268981934,4.730224609375,-0.09918212890625,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
52522,0,92245.9609375,27.450000762939453,784.874267578125,2338.76904296875,-0.047884032130241394,-0.3447650372982025,10.730812072753906,4.8675537109375,-0.16021728515625,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
52632,0,92247.6171875,27.440000534057617,784.7262573242188,2338.76904296875,-0.023942016065120697,-0.33039984107017517,10.721235275268555,4.75311279296875,-0.17547607421875,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
52742,0,92246.2890625,27.450000762939453,784.84521484375,2338.76904296875,-0.014365210197865963,-0.31603461503982544,10.721235275268555,4.76837158203125,-0.0457763671875,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
52852,0,92248.984375,27.440000534057617,784.6021118164062,2338.76904296875,-0.038307227194309235,-0.33997663855552673,10.740388870239258,4.72259521484375,0.09918212890625,-1.0986328125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
52962,0,92248.921875,27.43000030517578,784.6073608398438,2338.76904296875,0.0,-0.3064578175544739,10.72602367401123,4.8980712890625,0.03814697265625,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
53072,0,92251.0078125,27.43000030517578,784.4224243164062,2338.76904296875,-0.05267243832349777,-0.33039984107017517,10.716446876525879,4.73785400390625,-0.030517578125,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
53182,0,92250.6875,27.440000534057617,784.4488525390625,2338.76904296875,-0.07661445438861847,-0.29209259152412415,10.759542465209961,4.8065185546875,0.03814697265625,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
53292,0,92253.75,27.43000030517578,784.174072265625,2338.76904296875,-0.07661445438861847,-0.26815059781074524,10.759542465209961,4.730224609375,0.0152587890625,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
53402,0,92253.7109375,27.43000030517578,784.1793212890625,2338.76904296875,-0.047884032130241394,-0.325611412525177,10.788272857666016,4.81414794921875,0.00762939453125,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.081999778747559
53512,0,92253.03125,27.43000030517578,784.2401123046875,2338.76904296875,-0.009576806798577309,-0.3016694188117981,10.754754066467285,4.76837158203125,-0.030517578125,-0.87738037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
53622,0,92250.2890625,27.43000030517578,784.48583984375,2338.76904296875,-0.047884032130241394,-0.33039984107017517,10.72602367401123,4.8370361328125,-0.0762939453125,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
53732,0,92250.2890625,27.43000030517578,784.48583984375,2338.76904296875,-0.038307227194309235,-0.31124621629714966,10.759542465209961,4.7607421875,-0.0152587890625,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
53842,0,92255.75,27.43000030517578,783.994384765625,2338.76904296875,-0.05746084079146385,-0.33039984107017517,10.754754066467285,4.69207763671875,0.05340576171875,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
53952,0,92250.6015625,27.420000076293945,784.456787109375,2338.76904296875,-0.023942016065120697,-0.29209259152412415,10.773907661437988,4.78363037109375,-0.0152587890625,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
54062,0,92250.28125,27.43000030517578,784.48583984375,2338.76904296875,-0.05267243832349777,-0.31124621629714966,10.74996566772461,4.72259521484375,0.0,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
54172,0,92255.1171875,27.43000030517578,784.052490234375,2338.76904296875,-0.05746084079146385,-0.31124621629714966,10.745177268981934,4.76837158203125,0.02288818359375,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
54282,0,92253.015625,27.43000030517578,784.2401123046875,2338.76904296875,-0.05267243832349777,-0.3064578175544739,10.754754066467285,4.69970703125,0.030517578125,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
54392,0,92252.015625,27.43000030517578,784.3299560546875,2338.76904296875,-0.047884032130241394,-0.31603461503982544,10.745177268981934,4.7607421875,-0.12969970703125,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
54502,0,92248.546875,27.420000076293945,784.6417236328125,2338.76904296875,-0.06703764945268631,-0.29209259152412415,10.754754066467285,4.852294921875,-0.06103515625,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
54612,0,92251.984375,27.43000030517578,784.3325805664062,2338.76904296875,-0.033518824726343155,-0.28730419278144836,10.759542465209961,4.8065185546875,-0.11444091796875,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
54722,0,92251.328125,27.43000030517578,784.3933715820312,2338.76904296875,-0.05267243832349777,-0.31603461503982544,10.745177268981934,4.730224609375,0.02288818359375,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
54832,0,92250.609375,27.43000030517578,784.456787109375,2338.76904296875,-0.06224924325942993,-0.3016694188117981,10.793061256408691,4.75311279296875,0.030517578125,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
54942,0,92252.65625,27.420000076293945,784.2717895507812,2338.76904296875,-0.06703764945268631,-0.325611412525177,10.78348445892334,4.67681884765625,0.00762939453125,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
55052,0,92248.1875,27.420000076293945,784.6734619140625,2338.76904296875,-0.028730420395731926,-0.31603461503982544,10.793061256408691,4.7149658203125,-0.03814697265625,-0.90789794921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
55162,0,92249.921875,27.43000030517578,784.5175170898438,2338.76904296875,-0.028730420395731926,-0.31124621629714966,10.721235275268555,4.638671875,-0.02288818359375,-1.0528564453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
55272,0,92252.671875,27.43000030517578,784.2717895507812,2338.76904296875,-0.028730420395731926,-0.2968810200691223,10.745177268981934,4.730224609375,-0.14495849609375,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.170000076293945
55382,0,92252.6484375,27.420000076293945,784.2744750976562,2338.76904296875,-0.08140285313129425,-0.3495534360408783,10.778696060180664,4.81414794921875,-0.00762939453125,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
55492,0,92252.34375,27.43000030517578,784.3009033203125,2338.76904296875,-0.043095629662275314,-0.2968810200691223,10.735600471496582,4.730224609375,0.09918212890625,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
55602,0,92251.28125,27.420000076293945,784.39599609375,2338.76904296875,-0.043095629662275314,-0.31124621629714966,10.72602367401123,4.791259765625,0.06866455078125,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
55712,0,92251.6015625,27.420000076293945,784.366943359375,2338.76904296875,-0.038307227194309235,-0.325611412525177,10.72602367401123,4.84466552734375,-0.14495849609375,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
55822,0,92250.5546875,27.40999984741211,784.4620361328125,2338.76904296875,-0.014365210197865963,-0.3064578175544739,10.72602367401123,4.84466552734375,-0.152587890625,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
55932,0,92254.984375,27.40999984741211,784.0630493164062,2338.76904296875,-0.028730420395731926,-0.33518823981285095,10.730812072753906,4.76837158203125,0.03814697265625,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
56042,0,92251.6015625,27.420000076293945,784.366943359375,2338.76904296875,-0.028730420395731926,-0.3208230137825012,10.745177268981934,4.73785400390625,-0.08392333984375,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
56152,0,92250.921875,27.420000076293945,784.427734375,2338.76904296875,-0.05746084079146385,-0.325611412525177,10.764330863952637,4.7607421875,0.02288818359375,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
56262,0,92251.5625,27.40999984741211,784.3721923828125,2338.76904296875,-0.023942016065120697,-0.3208230137825012,10.740388870239258,4.8065185546875,-0.06866455078125,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
56372,0,92251.890625,27.40999984741211,784.3431396484375,2338.76904296875,-0.08140285313129425,-0.33039984107017517,10.716446876525879,4.669189453125,-0.274658203125,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
56482,0,92253.6171875,27.40999984741211,784.187255859375,2338.76904296875,-0.047884032130241394,-0.33518823981285095,10.72602367401123,4.8065185546875,-0.06103515625,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.081999778747559
56592,0,92252.890625,27.399999618530273,784.2506713867188,2338.76904296875,-0.023942016065120697,-0.33518823981285095,10.759542465209961,4.70733642578125,-0.20599365234375,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.081999778747559
56702,0,92253.25,27.40999984741211,784.218994140625,2338.76904296875,-0.05267243832349777,-0.3447650372982025,10.697293281555176,4.70733642578125,-0.03814697265625,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
56812,0,92252.890625,27.399999618530273,784.2506713867188,2338.76904296875,-0.004788403399288654,-0.31124621629714966,10.740388870239258,4.7760009765625,0.0,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
56922,0,92245.9375,27.389999389648438,784.8768920898438,2338.76904296875,-0.009576806798577309,-0.31124621629714966,10.716446876525879,4.85992431640625,-0.03814697265625,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
57032,0,92255.640625,27.399999618530273,784.0049438476562,2338.76904296875,-0.05267243832349777,-0.35913026332855225,10.740388870239258,4.75311279296875,-0.08392333984375,-0.91552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
57142,0,92254.5546875,27.399999618530273,784.1027221679688,2338.76904296875,-0.043095629662275314,-0.325611412525177,10.754754066467285,4.69207763671875,-0.00762939453125,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
57252,0,92249.796875,27.399999618530273,784.53076171875,2338.76904296875,-0.06703764945268631,-0.3208230137825012,10.745177268981934,4.791259765625,-0.02288818359375,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
57362,0,92247.671875,27.389999389648438,784.7210083007812,2338.76904296875,-0.038307227194309235,-0.3016694188117981,10.773907661437988,4.69970703125,0.05340576171875,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
57472,0,92249.0390625,27.389999389648438,784.5968017578125,2338.76904296875,-0.047884032130241394,-0.3208230137825012,10.687716484069824,4.7149658203125,-0.152587890625,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
57582,0,92252.2109375,27.399999618530273,784.3140869140625,2338.76904296875,-0.06703764945268631,-0.31603461503982544,10.716446876525879,4.75311279296875,-0.0457763671875,-0.93841552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
57692,0,92247.984375,27.389999389648438,784.6919555664062,2338.76904296875,-0.019153613597154617,-0.35913026332855225,10.769119262695312,4.72259521484375,0.05340576171875,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
57802,0,92248.671875,27.389999389648438,784.6311645507812,2338.76904296875,-0.05267243832349777,-0.31603461503982544,10.72602367401123,4.79888916015625,-0.11444091796875,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
57912,0,92251.453125,27.389999389648438,784.380126953125,2338.76904296875,-0.043095629662275314,-0.2968810200691223,10.769119262695312,4.82177734375,0.0,-0.93841552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
58022,0,92252.5,27.399999618530273,784.2876586914062,2338.76904296875,-0.033518824726343155,-0.33518823981285095,10.740388870239258,4.78363037109375,-0.05340576171875,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
58132,0,92252.09375,27.3799991607666,784.3246459960938,2338.76904296875,-0.05267243832349777,-0.31124621629714966,10.769119262695312,4.67681884765625,0.0,-0.90789794921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
58242,0,92252.09375,27.3799991607666,784.3246459960938,2338.76904296875,-0.05746084079146385,-0.3016694188117981,10.793061256408691,4.78363037109375,0.05340576171875,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.168000221252441
